,Index,Data,Hour,Energy,Solar_position,Solar_height,Cloud,UV_Index,Temperature,Precip,Humidity
5336,2020-09-10_8,2020-09-10,8,1403.37,102.45203943968664,16.522389420458367,,4,16,0.0,73
5337,2020-09-10_9,2020-09-10,9,471.44,115.14357057045626,25.65446202135909,,4,17,0.0,72
5338,2020-09-10_10,2020-09-10,10,438.75,129.5955461351008,33.814611454425396,,4,17,0.0,77
5339,2020-09-10_11,2020-09-10,11,373.24,146.527841313611,40.27956711047821,,4,17,0.5,82
5340,2020-09-10_12,2020-09-10,12,306.57,166.07555656859716,44.16925599064804,,4,16,0.6,87
5341,2020-09-10_13,2020-09-10,13,280.68,187.0613596430632,44.73571507966736,,4,16,0.3,87
5342,2020-09-10_14,2020-09-10,14,234.66,207.27199037981052,41.85059808395109,,4,16,0.3,87
5343,2020-09-10_15,2020-09-10,15,335.95,225.07857748012847,36.109559185742214,,4,16,0.4,87
5344,2020-09-10_16,2020-09-10,16,555.41,240.25694354056301,28.3971965266047,,4,16,0.2,86
5345,2020-09-10_17,2020-09-10,17,202.7,253.4169050981465,19.4974715990402,,4,15,0.1,86
5346,2020-09-10_18,2020-09-10,18,32.45,265.35326199925515,10.01447600388257,,1,15,0.1,85
5347,2020-09-10_19,2020-09-10,19,0.0,276.8049691968272,0.6796617755411158,,1,14,0.1,86
5348,2020-09-10_20,2020-09-10,20,0.0,288.43967452973635,-9.221804678309274,,1,13,0.0,86
5349,2020-09-10_21,2020-09-10,21,0.0,300.88970314503615,-18.033997519746638,,1,12,0.0,86
5350,2020-09-10_22,2020-09-10,22,0.0,314.7465656838436,-25.701646141346394,,1,12,0.0,86
5351,2020-09-10_23,2020-09-10,23,0.0,330.429310874158,-31.609043226184703,,1,12,0.0,86
5352,2020-09-11_0,2020-09-11,0,0.0,347.8710736593403,-35.08106787292221,77.0,1,11,0.0,86
5353,2020-09-11_1,2020-09-11,1,0.0,6.222271469388232,-35.597726115969515,79.0,1,11,0.0,87
5354,2020-09-11_2,2020-09-11,2,0.0,24.102595760463657,-33.07242955672002,81.0,1,11,0.0,88
5355,2020-09-11_3,2020-09-11,3,0.0,40.418811511500174,-27.90795639221129,87.0,1,10,0.0,89
5356,2020-09-11_4,2020-09-11,4,0.0,54.861549053141786,-20.760224442333143,91.0,1,11,0.0,87
5357,2020-09-11_5,2020-09-11,5,0.0,67.73094862298912,-12.278986957424241,87.0,1,11,0.0,86
5358,2020-09-11_6,2020-09-11,6,32.93,79.58521262278502,-3.0022207962668594,91.0,4,12,0.0,85
5359,2020-09-11_7,2020-09-11,7,808.29,91.04857010153259,6.759052054838752,90.0,4,13,0.0,80
5360,2020-09-11_8,2020-09-11,8,1965.02,102.77329141938715,16.284196838672838,76.0,5,15,0.0,75
5361,2020-09-11_9,2020-09-11,9,2662.19,115.46899780883251,25.39811858753318,56.0,5,17,0.0,70
5362,2020-09-11_10,2020-09-11,10,3073.44,129.91438528454563,33.52887581500357,58.0,5,18,0.0,67
5363,2020-09-11_11,2020-09-11,11,3109.98,146.81193069218276,39.95564858745996,51.0,5,20,0.0,64
5364,2020-09-11_12,2020-09-11,12,3228.24,166.27770575686085,43.80729340178046,28.0,6,21,0.0,61
5365,2020-09-11_13,2020-09-11,13,2137.26,187.14116957447789,44.34974580282501,36.0,6,21,0.0,62
5366,2020-09-11_14,2020-09-11,14,1873.57,207.23294221275228,41.46152243161927,38.0,6,21,0.0,62
5367,2020-09-11_15,2020-09-11,15,1946.89,224.95945426592198,35.731508114039016,32.0,6,22,0.0,63
5368,2020-09-11_16,2020-09-11,16,904.38,240.0964805363201,28.033637690201893,14.0,6,21,0.0,68
5369,2020-09-11_17,2020-09-11,17,335.41,253.2394375082779,19.14552390303356,3.0,6,21,0.0,72
5370,2020-09-11_18,2020-09-11,18,21.16,265.17178244619146,9.670130892858596,1.0,1,20,0.0,77
5371,2020-09-11_19,2020-09-11,19,0.0,276.6271130416236,0.3804896046774707,1.0,1,19,0.0,80
5372,2020-09-11_20,2020-09-11,20,0.0,288.272449874707,-9.576017010988418,1.0,1,18,0.0,83
5373,2020-09-11_21,2020-09-11,21,0.0,300.74337988835026,-18.399248643935337,1.0,1,16,0.0,86
5374,2020-09-11_22,2020-09-11,22,0.0,314.63817615391036,-26.08014366886217,1.0,1,16,0.0,87
5375,2020-09-11_23,2020-09-11,23,0.0,330.38379185761966,-31.998034920950595,3.0,1,15,0.0,88
5376,2020-09-12_0,2020-09-12,0,0.0,347.9142567221782,-35.4704406743155,6.0,1,15,0.0,89
5377,2020-09-12_1,2020-09-12,1,0.0,6.363667680938788,-35.97154520833462,7.0,1,14,0.0,89
5378,2020-09-12_2,2020-09-12,2,0.0,24.324984221416145,-33.41644795238727,5.0,1,14,0.0,89
5379,2020-09-12_3,2020-09-12,3,0.0,40.69110024020209,-28.216587218632327,6.0,1,14,0.0,89
5380,2020-09-12_4,2020-09-12,4,0.0,55.157888130831815,-21.03660909514585,6.0,1,15,0.0,87
5381,2020-09-12_5,2020-09-12,5,0.0,68.03726539334583,-12.531130738823705,5.0,1,16,0.0,85
5382,2020-09-12_6,2020-09-12,6,21.17,79.89652250600008,-3.2399078412201185,5.0,5,16,0.0,83
5383,2020-09-12_7,2020-09-12,7,741.54,91.36464534892322,6.529295099649262,4.0,5,18,0.0,77
5384,2020-09-12_8,2020-09-12,8,1880.61,103.09497756043837,16.044837501403673,4.0,6,20,0.0,71
5385,2020-09-12_9,2020-09-12,9,2551.57,115.79427758270927,25.140293764096718,2.0,6,22,0.0,65
5386,2020-09-12_10,2020-09-12,10,2989.17,130.23234592913022,33.24144434406283,2.0,6,24,0.0,60
5387,2020-09-12_11,2020-09-12,11,3192.05,147.09446506620893,39.63000989944653,1.0,6,25,0.0,56
5388,2020-09-12_12,2020-09-12,12,3147.24,166.4782878943817,43.44379170754007,1.0,7,26,0.0,51
5389,2020-09-12_13,2020-09-12,13,2883.95,187.220401335952,43.962424990926856,4.0,7,26,0.0,52
5390,2020-09-12_14,2020-09-12,14,2204.15,207.19441686900203,41.07110066270162,4.0,7,26,0.0,52
5391,2020-09-12_15,2020-09-12,15,1263.88,224.84122371369972,35.3520274970373,11.0,7,26,0.0,53
5392,2020-09-12_16,2020-09-12,16,1046.65,239.93670515578145,27.668623886869565,15.0,7,26,0.0,57
5393,2020-09-12_17,2020-09-12,17,256.29,253.06225915396962,18.79219246426089,10.0,7,25,0.0,62
5394,2020-09-12_18,2020-09-12,18,41.42,264.9901849320891,9.324661747045884,1.0,1,25,0.0,66
5395,2020-09-12_19,2020-09-12,19,0.0,276.44877267471105,0.08596369364887196,1.0,1,24,0.0,68
5396,2020-09-12_20,2020-09-12,20,0.0,288.1044335921652,-9.931385002146259,0.0,1,23,0.0,69
5397,2020-09-12_21,2020-09-12,21,0.0,300.59606866400424,-18.76564632534663,0.0,1,22,0.0,71
5398,2020-09-12_22,2020-09-12,22,0.0,314.52885366407713,-26.45984449219697,1.0,1,20,0.0,75
5399,2020-09-12_23,2020-09-12,23,0.0,330.33787481084426,-32.388306694024905,3.0,1,19,0.0,79
5400,2020-09-13_0,2020-09-13,0,0.0,347.95814941467887,-35.8610683158992,3.0,1,17,0.0,83
5401,2020-09-13_1,2020-09-13,1,0.0,6.5070166933432745,-36.346387366817105,3.0,1,16,0.0,84
5402,2020-09-13_2,2020-09-13,2,0.0,24.549995717589553,-33.761133931097696,4.0,1,16,0.0,85
5403,2020-09-13_3,2020-09-13,3,0.0,40.96595966337483,-28.525609107011288,7.0,1,16,0.0,85
5404,2020-09-13_4,2020-09-13,4,0.0,55.45637645025829,-21.31329488080052,14.0,1,16,0.0,84
5405,2020-09-13_5,2020-09-13,5,0.0,68.34524444435027,-12.78365843222183,27.0,1,16,0.0,83
5406,2020-09-13_6,2020-09-13,6,11.72,80.20904484433251,-3.4781812890537904,33.0,5,17,0.0,81
5407,2020-09-13_7,2020-09-13,7,294.12,91.68150523627595,6.298908448182647,38.0,5,18,0.0,77
5408,2020-09-13_8,2020-09-13,8,1146.42,103.41697897305572,15.80433720054496,94.0,6,20,0.0,73
5409,2020-09-13_9,2020-09-13,9,1916.22,116.11928464715464,24.881019770289747,93.0,6,22,0.0,68
5410,2020-09-13_10,2020-09-13,10,2835.61,130.54930178969002,32.95236310657213,82.0,6,23,0.0,65
5411,2020-09-13_11,2020-09-13,11,3121.7,147.3753298297533,39.30271588763283,40.0,6,24,0.0,61
5412,2020-09-13_12,2020-09-13,12,2879.52,166.67720825145972,43.07883420785368,25.0,6,24,0.0,58
5413,2020-09-13_13,2020-09-13,13,1901.07,187.29897092859645,43.573851244590266,14.0,6,24,0.0,59
5414,2020-09-13_14,2020-09-13,14,2224.57,207.15634140282543,40.67944421941935,28.0,6,24,0.0,59
5415,2020-09-13_15,2020-09-13,15,1529.64,224.72383563336302,34.97123699267024,49.0,6,24,0.0,60
5416,2020-09-13_16,2020-09-13,16,916.47,239.77758923262314,27.30227814592968,68.0,6,23,0.0,63
5417,2020-09-13_17,2020-09-13,17,401.05,252.88535492865245,18.43760226611257,82.0,5,22,0.0,67
5418,2020-09-13_18,2020-09-13,18,69.68,264.80845876052706,8.97821110447593,92.0,1,22,0.0,71
5419,2020-09-13_19,2020-09-13,19,0.0,276.2699350728032,-0.20563627683155705,94.0,1,20,0.0,74
5420,2020-09-13_20,2020-09-13,20,0.0,287.93560455564733,-10.287784338842323,94.0,1,19,0.0,76
5421,2020-09-13_21,2020-09-13,21,0.0,300.4477349948408,-19.13306695583332,92.0,1,18,0.0,79
5422,2020-09-13_22,2020-09-13,22,0.0,314.41854753850595,-26.840628414036196,94.0,1,18,0.0,80
5423,2020-09-13_23,2020-09-13,23,0.0,330.29149732501565,-32.7797456254586,94.0,1,18,0.0,80
5424,2020-09-14_0,2020-09-14,0,0.0,348.00268985145937,-36.25284774024194,92.0,1,18,0.0,81
5425,2020-09-14_1,2020-09-14,1,0.0,6.6522612526534886,-36.72215944967513,67.0,1,17,0.0,81
5426,2020-09-14_2,2020-09-14,2,0.0,24.77756537016469,-34.10640539983264,41.0,1,17,0.0,81
5427,2020-09-14_3,2020-09-14,3,0.0,41.243308841963966,-28.834954000746652,23.0,1,16,0.0,81
5428,2020-09-14_4,2020-09-14,4,0.0,55.75692019781848,-21.590228699444264,13.0,1,16,0.0,79
5429,2020-09-14_5,2020-09-14,5,0.0,68.65478461419022,-13.036529636338447,5.0,1,17,0.0,78
5430,2020-09-14_6,2020-09-14,6,26.43,80.52267374895436,-3.7170094106908063,1.0,5,17,0.0,76
5431,2020-09-14_7,2020-09-14,7,625.57,91.99903908003988,6.067940205819801,17.0,5,18,0.0,72
5432,2020-09-14_8,2020-09-14,8,1623.31,103.73917914530813,15.562726454595582,54.0,6,20,0.0,67
5433,2020-09-14_9,2020-09-14,9,2307.49,116.44389716170471,24.620333764039465,85.0,6,22,0.0,63
5434,2020-09-14_10,2020-09-14,10,2820.46,130.8651315437867,32.66168309190955,94.0,6,23,0.0,59
5435,2020-09-14_11,2020-09-14,11,3057.54,147.65441704559797,38.97383580556413,94.0,6,25,0.0,56
5436,2020-09-14_12,2020-09-14,12,2993.44,166.87437976756124,42.71250755720176,94.0,7,26,0.0,53
5437,2020-09-14_13,2020-09-14,13,2777.17,187.37680192902118,43.184125216893044,95.0,7,26,0.0,55
5438,2020-09-14_14,2020-09-14,14,2405.52,207.1186492918473,40.28666545718328,95.0,7,26,0.0,56
5439,2020-09-14_15,2020-09-14,15,1796.68,224.60724472697342,34.58925644796705,95.0,7,27,0.0,57
5440,2020-09-14_16,2020-09-14,16,992.65,239.6191084746299,26.934723320370182,95.0,7,26,0.0,62
5441,2020-09-14_17,2020-09-14,17,306.46,252.70871317836875,18.081878025514765,95.0,6,25,0.0,67
5442,2020-09-14_18,2020-09-14,18,50.54,264.62659661915967,8.630923494152407,93.0,1,24,0.0,72
5443,2020-09-14_19,2020-09-14,19,0.0,276.09059068667096,-1.162170407657814,87.0,1,22,0.0,74
5444,2020-09-14_20,2020-09-14,20,0.0,287.7659452465255,-10.64509092952349,82.0,1,21,0.0,77
5445,2020-09-14_21,2020-09-14,21,0.0,300.29834804703125,-19.50138682251794,86.0,1,20,0.0,79
5446,2020-09-14_22,2020-09-14,22,0.0,314.30721055304235,-27.222374691533943,94.0,1,20,0.0,80
5447,2020-09-14_23,2020-09-14,23,0.0,330.244600037632,-33.17223777207638,94.0,1,20,0.0,80
5448,2020-09-15_0,2020-09-15,0,0.0,348.04781878985517,-36.645674419323456,94.0,1,20,0.0,80
5449,2020-09-15_1,2020-09-15,1,0.0,6.799346252518263,-37.098766456994746,94.0,1,19,0.0,79
5450,2020-09-15_2,2020-09-15,2,0.0,25.007629639252826,-34.45217814909073,94.0,1,19,0.0,78
5451,2020-09-15_3,2020-09-15,3,0.0,41.523067534989174,-29.14455157898091,94.0,1,19,0.0,77
5452,2020-09-15_4,2020-09-15,4,0.0,56.05942606272376,-21.867355013502426,95.0,1,19,0.0,75
5453,2020-09-15_5,2020-09-15,5,0.0,68.96578531138933,-13.289701260945526,94.0,1,19,0.0,74
5454,2020-09-15_6,2020-09-15,6,25.14,80.83730410244706,-3.956357469447485,91.0,5,20,0.0,72
5455,2020-09-15_7,2020-09-15,7,598.62,92.31713729078884,5.83644408343371,80.0,6,21,0.0,67
5456,2020-09-15_8,2020-09-15,8,1717.66,104.06146319598218,15.320039530223555,73.0,6,23,0.0,61
5457,2020-09-15_9,2020-09-15,9,2445.83,116.7679958059112,24.358276848095397,70.0,6,25,0.0,56
5458,2020-09-15_10,2020-09-15,10,2894.14,131.17971766861672,32.369459244112115,69.0,7,26,0.0,53
5459,2020-09-15_11,2020-09-15,11,3091.68,147.9316238814486,38.64344246054803,66.0,7,28,0.0,50
5460,2020-09-15_12,2020-09-15,12,3093.58,167.0697210417506,42.34490113969257,62.0,7,29,0.0,46
5461,2020-09-15_13,2020-09-15,13,2856.01,187.45382323271664,42.79334932929384,70.0,7,29,0.0,49
5462,2020-09-15_14,2020-09-15,14,2411.0,207.08127825257728,39.892877711938006,79.0,7,28,0.0,51
5463,2020-09-15_15,2020-09-15,15,1770.44,224.49140860908318,34.206206252493466,84.0,7,28,0.0,53
5464,2020-09-15_16,2020-09-15,16,994.97,239.4612406788193,26.566082638842893,85.0,7,27,0.0,57
5465,2020-09-15_17,2020-09-15,17,272.33,252.53232404482952,17.725144875102966,81.0,7,26,0.0,62
5466,2020-09-15_18,2020-09-15,18,30.53,264.4445929677297,8.282946559824724,77.0,1,25,0.0,66
